Film,Title,Published Date,Source,URL,Phase,Protest_Score,Institution_Score,Total_Score
Lipstick Under My Burkha,"Ratna Pathak Shah on Lipstick Under My Burkha, CBFC ban and working with a female director - India Today",20-07-2017,India Today,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQR3RXOGhHTVVjQ3VZZE9ydGJwNjNEaldZcUt0U1JRelJjaHhoUTdxWGVyLUMxemt5UTdUb2FBMDl6WG9NenJ5VE5tOXUtUGN3VldRN2pEazI1Unk0ajJQUV90czVfQVBhczZ0WmhaeV8zQ2cxb3JmUllQZEl1eEtDaHhGQjQxeXpHRU83NWFTSTQ2VU1PbzVBQjNLbC1uWG9GQTQxVXlUNHhuVEpIOW9iWDRDX3RROUpvMGNF0gHAAUFVX3lxTFA2TGZZaERQV1g2QkhjNjdkb0V6eWZyc3NRcUw4UkVEV1NLdl8xelhTd01sR0ZPM2JJaXE1S2lsYW1lS0pEak9QU29XMGZkcFd3UHR5V2JucmJYSFVreXBpaXViUGY3ZmVaeHg3UUcxQ2NWU3RFZW11SDBrVlhwc09FYXRVaUxmdkplYk5Qd2Y4aDV1bHNHRDBmSnBoZVg2RnR6MEY5UzZVTHlFWmlUUTJSQ0ZFNzRtS0JIdzQ2MjYwaA?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,1,1,2
Lipstick Under My Burkha,Lipstick Under My Burkha Box Office Collection Day 5: Konkona Sen Sharma's Film Makes Rs 8.44 Crore - NDTV,27-07-2017,NDTV,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPeXhCcHJFcEhwMVpSWl9CNkx2ZDRqbTMxeUNSWERyaXhCS0FsalhxeXcxMXhZc21tdFpqaGVZZTJmOGUxbmgwM2lhMUxKSU55RTZMYU1WVDVYN29XaGVpaUZmLW1ka3B1WVJObVl6cFhVc05TYmo2bDV3OFBuaE4tbzJZeURicjlHTjI2SXlyS0pTa2YwdzNweFJTQXd1VHNfOFkwcHVBMlBsNEhmMVVGeUV5SFVfRDNwTk1JM0pwa2l0Y19BMnBsM05BVF9oTGxO?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,"After LA, now 'Lipstick Under My Burkha' to open New York Film Festival - The Economic Times",16-03-2017,The Economic Times,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOYjNFbnZKRUZESEVCcFhMZ2RKTUhYdzU4RWZTeExiekVjX1NhOHFOV3BkbTlWVUswQkNSa1JZTDdSdm9ubFVJb1MzaTB1c3VYY1JCTkxiVjZMbXJOTGJuV25LaTRNVTBCdS0xcEJIcmdqTmFXam00blpaQldpQ0ROMzkyblVobm9kejB5VlY3Y3B6bURydzVQVm9pcDlqakUzV2swel9SMWNyX29YS1FFNGhWUzV5RnhBRmRjTHRSeGxYUGRGTkxpOXdyU1RFWURvYm5TQjBR0gHbAUFVX3lxTE00N1ZreDduWXJjMUp5Y2ViRDRkaVlEUXVYSjVDY3pQMGFHSFZ6WFYxblQ2akxQTGFMSWM4Si1fNnZDRno1c3l6UUs4a2dRcXUwcWpBZ2ZQekM2Skx2T3ZlZFNHUlNqVGRYUUxtdnhtRkhhalJpMFh1WU1HOUNrODNYM194YjJHUUxOakxsbkVVRWFFalhOaFhlblhDS1lWTmxIR21WeVZrSm53akIyX0FaZnlNVENuNE5CZVJYSWh1Y0l6NWw3ZjF3UnpOTjdBSWZydEVlZnRPN3hfOA?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,Today's Big Release: Much-Awaited Lipstick Under My Burkha - NDTV,21-07-2017,NDTV,https://news.google.com/rss/articles/CBMioAFBVV95cUxQTGZBei1pbW9oSTM1NHlaR2gtMDl1alhNNXJNbVNIRTJBYm1TTE1MTGxDMnp4QWpzQmVqMXpudVdZZEQ3TmlLUDNOSjZTblpySkRhaFJ6ZEJjT29uR3JzMU4ybk9xVGtXNTR1dG9wM2VYT3Rsb0NlcnJZcXFkUWl6bHRjamY3UHp5YTdhbzVHbFZOR2MyNE9lYzRVWDc4Rnk0?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,Did India just say it banned Lipstick Under My Burkha because it was too “lady oriented”? Seriously? - The Express Tribune,04-03-2017,The Express Tribune,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPQ0lQNjh3SE1LSUtIRmM0N1VFWmxTNzBoVjg1Yml0OHJoSzBrWlpXTnR5anVXVTUtcWNDRUtaWTBSZDBnSWVaZEdrREdVQXNaSHd6bGIxQkVNTDJiNkp0di13UGRvMWV6Y25obVNaaDhMQmpub2hqcDZnd0g1dENaNWQ2eUYtaVBNMHFwR216QkJTaWNrWHlDVFljdm5zOWxYenV0QVl6SUFycXQwekdDZkk2aTJKWmVKNmozc0gtYVo?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,1,0,1
Lipstick Under My Burkha,'Lipstick Under My Burkha' review: The stellar performances give the movie its true colour - The Economic Times,24-07-2017,The Economic Times,https://news.google.com/rss/articles/CBMijAJBVV95cUxPbjk5eTFnTmM2TW5PZEVsTEFIRnJPNGhaRUFra3M0cEkzSlZtdkJkV3R5cEhpZXNjdW5IZEZlQ3pSZVp0aFVfU1ZHX0pNRWNZMWZLd1A2UXh3dWpFOHc3cEZtRW1qVXhVNDZSVzNYdlluNEtYNjNOTzFfN3JPM1VqYjJsdnRSaHVEalA1Y1RQek56c2M4MC1FdEFBbk9TVXdGT2Ytd3N1NVpFRjZHOTdOcDBadHZ1THR0OWFtVEJMbTM3dFZzVE9DOEVxQ0I2amV4VDFnZEpXcWZYbWd1d3ItbWpjbWVveG9hM3B1YjFITHVhVy1JTFVIWVBBc1luQ2l1ZG1mZjJHZW9pVWY10gGSAkFVX3lxTE8zb2tzU0swclhmeU5VUTh4QUcwWHFJaEhIM0VUbDlZVVlOSURXSFZTSnR3NF8waFhMaWxYM0Nfd25zcmhoVGl1eE1najlHWTJFR1g1LXRHeVpkR2dyWHNxUG1yZ2g3Z3h2WkN1cF9WWVNRWTRJaHpQNWhfdi1uOG5IamQzM3hLVFRQRFVkRTJNbHFIM2l0RmVWdFVuQ25tN2ZtSjhRQ1gtVzdGN2FxYUdadmZpdlh3S21yWnduRzR5YVhPS2pjZWR2UnZWSXFqOEF0V2RSSlVsNEJHei14TVEzcE1FeUoyNXM2Q2o2b0ViRUlUdXFQUzJSV0ZyYzEwaHRpZEQ1b3kzeXZSallFTXVvUFE?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,Lipstick Under My Burkha Box Office Collection Day 6: Konkona Sen Sharma's Film Has Made Rs 9.71 Crore So Far - NDTV,27-07-2017,NDTV,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQaTNSajRsUDdQcEVoRjl2czYydXd5SENwRTFsa3dyMjRpaTEyMVZNUlhaQkpCZ0IyQnZnVzlRX3NMck9MbjRqdkZqeGtldWYzU1pySjU4c1RXUy1HN0lhbmlOQlJ2djRvSUFoaUZHaEFrZHNFeERpRlg5dnpKV2hrbkhpVTd6TVhSeklrTmN3Y1Rsa09TVU45LUVyTUt6TDhfMUZpM1NGc2ZES0gxd3F2MTY2NXpoVk03cmp3WHlVQzFuSFY3OTRsZjNpZ1lkSkJDdDc3bUp2ZGJ4ZkU?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,‘Lipstick Under My Burkha’ gets a distributor - Gulf News,01-11-2018,Gulf News,https://news.google.com/rss/articles/CBMinwFBVV95cUxNRm85cmtEVUhaZWFaNEZiMkxNQVJmaHNTY3JOYjlMOEM0cGNKZ0JDZ2xEbGczdzR5YXNGNDAzcVp1SG9wQUU0YUxiTWxXdVF0V001V04weXFMcG92ZllNenpLUGNpbF9HZm9wTUM4V3BwLWhrUFRLbHVab043QXIwaUtEcjhNLVFFR3ppZW12SWotcjFlZWVSTnh0cTJKamPSAbIBQVVfeXFMTkVFdGRSSXdFUldhQjY2Vl9zU01PeEdvQVVyX0ZlRzdsck5NcWVpTVpnLTlmcGFocDU1T2VXc2s4VE4zUDNWR05lMU5IcjgxZFlWaS1sZDdSSVVKUVlMNUxRNHIyWHZMeEpXZEtPdXpsRnpla25ROGhEY1JDbVo1U3E5Y1VUMEZaemJ5OW5oV0Zha0owMXFMNXFWUjM5NzZ2dEdlV1VHMkx3Q2RNUi0wMU1hdw?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,‘Lipstick Under My Burkha’: Lifelike and Irrepressible - The Statesman,20-07-2017,The Statesman,https://news.google.com/rss/articles/CBMiugFBVV95cUxPa2VscG9BUW9xRm5OTk5NbjBlSTFDUUdfRkctbGFsVnp1MW1Mc0NmandtSlJNYzZnOEh4S2FfcEExNlFhM0t3Q0h1NEFtSHdSR0xWZTRTdFpKdVV6dmE5YVRoLVJHandoMkd4XzJPQWlFQkRzaU0wS3pja2p0RjRNaWNidkF5Y0V2dFdsNUoyUFp1a1lwTGtHeHh2Q0VTN0hTUHJtVGNxOVV4amE5bk9jSmpHVHl1dDNPSEHSAb8BQVVfeXFMUG1Sa2Nic3Y1bVJQclVzTUdVeFJLeC1TQ2Z6THg2NVB6eFJ3QjFXUjZ5UExYWFBfTEhkdEk2MF96TFJadmdTQXZjc0hzeG5nT1k1Qmszb3ZoaDgzWWM1ZmEwUGRUYS1ZajIwM3V6VTl6dWRYbnRVQl9KSFE5NWtxbTI2NGZSNTRtaGVqaE1MRE1WQW9nZmZCeVVvaGsyMUZvRzFwd3EzWkV0RkIxbWJMZ1JkQXdIbk5JZi1hY0NQMjA?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,"Lipstick Under My Burkha: Ratna Pathak Shah's ""Happy"" That Film Will Release Soon - NDTV",05-05-2017,NDTV,https://news.google.com/rss/articles/CBMivAFBVV95cUxOaENXUHJTR1Q2UU5sVkthak8xNHV6UkdXclhQQ184U2tsWlQ0YjBSQXpQNTBvZ3hoaTBrbGxvcmxPdUMwM2xHZ2NLR0lyLXRGS0ctcEhXM0tDT1NPRWVZTTFIV0QwY29SX0d2Z1dxbUtqaFV4TVhSUGZQZmY2cmltN1BLeDBwdlJ6WmJ1LXVPSFl3aXlqVTB6NTd0Ym5UX2ZjUzlHUFlIdHFJc1dBOHdJaFJHeGExVG9QQmk3Yg?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,"Lipstick Under My Burkha movie review: It’s clear why censors were unnerved by this brave, fun film - Firstpost",25-09-2017,Firstpost,https://news.google.com/rss/articles/CBMi4wFBVV95cUxNRXNFTk1sSnFmZUxmNW9PeUFOWk54bTZTbF9HLS1XQ3BycmFTN1g0UXRpclcwOTlYcmN6RDY4dGRsWnM0aDhQVnV1MmNxZkF3UlFNQVlrTGtHbVc3WXZjQUhwY1F4MnNnWlBwWjVaUmlESWZYSGlpS245cHZDODZiVE1aLW0tbVRJbWJpQjM0QzNPN1BpWnR2RXVucEo5d0VyZ01sRU1sMjlmaXdERVY2VXoxMGhLV1FlU2EwZzdKUElaSU42ZmhFODhUM0owbmRva3c0ZENJck1qTW51YlNjMWhRSdIB6AFBVV95cUxQbGZ5dmJnalF1QjdoZW16cUJrZGh5elpXZzZuX2RWd2NIMTRnOTlrajdGSUdUZENYcWFvTnlJSnlWNkhVMWpqYUFuY3NqMmgzbmZrRW5JVUNVN2syalRGd1ZHQUhBQVBwaVRQOTl3bTJ2TEgwdkRoblpaOFg0MVRHdzNVclVmM2lJZTdaMVVKRjZmSXNLQ214a0Q4MFpsUGR4Zl8wZy1ZVGo4UUJzZTM3TjFxekJRSUZnX0hYSVQ0cnE0cnNZVkNTRnlyRkE4NGhpV1VQY3JQYkZHNng1cF9lekJ3dEZocnJ1?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,"Lipstick Under My Burkha director is happy, not just because her film is now eligible for Golden Globe Award - YourStory.com",11-04-2017,YourStory.com,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1wbTJoeFFMUWlRalFVMUg4OHhnVGdTV2lBdUZGT3YxTmJVUENYQ0RFdWhqNHZ3TDl3VFFlSkNsakhLenk0c1gwbjJwbmVpMHliSy05UWwxRTJ6WVFHbnJPajY0NVd5Zw?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,Unpopular Opinion: Questioning Lipstick Under My Burkha's Feminist Narrative - Herzindagi,17-07-2023,Herzindagi,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNZktoWlFkNVFBX1hiTi1LR1FzTEVVeWVkeU5XaUh6eUktYlliRVpYdWh0Y2N6bWE5TlUwajg5Z1hsMXZ4ZXQyX1dfYklwTXNtWnFEZWlBQUY3azJ1Z3ZRU3E3TkI3RFo4emRYUXh2S2xZckxxWlNSdWp5TzNQQ3ZERTBlMlRhX1BwZ2FGNUpHbjVhMG1ycFBKS19CZHQ3TDRFUDVrVjdlcXV5NW5QeU42RjZiNDBqa0tIWVRGY0ZpUGRJZ1RBNUgwNjFyUTlFc2xY?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,"Lipstick Under My Burkha to release on July 28, Ekta Kapoor becomes its presenter and distributor - The Indian Express",05-06-2017,The Indian Express,https://news.google.com/rss/articles/CBMiwwFBVV95cUxORjBBd1FDem8xeVhFb3hZcUpCZzV1NzFaVjh0d0VnX1hFTU1FTE1KVUtOMUxIYm45eWJuNHFic0RhaXljd0NycW1rVGJQWjdhSVBoMFpJTldOelMtMl9QVG4xU1pqTzN0ZXdtZmVsWExzQS11NHA5U2p2ZWJnZGpPSms2S1pNX3JZN3NGU1MteFdwN2ZyZktHVHV6YWxKN3FMQktCS2NDTzk3TXMzMk9qOTdTb2t6VTQ0LWdISUJBcE9LQUnSAcoBQVVfeXFMT2hZcWw5MmxrUWczM0VjbjZhcmwxc1EtSGNJLWFxYUhhM1BGYndVZzNFUnJMOURSb0ZPRktqYmFtaEhTNE1MbnF6dlRlNGk2SWlVa3V5R2gzbUVvTXlqV3hJclIyZjY4RUJXVzNQcElhUkc2VHhibThkcGdlbU91Si1ESzZaVFVxZVpmN3FWdWJYVmtsZHhFd1ljcUVFWXZHVGZOc1I5dUwwRzVUdEZubXhUV01QZkd0MXZILVcxeXZQRjhmLUd1NGdvdw?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,Amazon Prime Video exclusively licenses 'Lipstick Under My Burkha' - Exchange4Media,16-08-2017,Exchange4Media,https://news.google.com/rss/articles/CBMiywFBVV95cUxOemxHeWROcXM3Q09fV3lGanJySEtXcjMwT0YtTE1IUmpEb1E3bU0ydlN2Mk5BRjlwaW9xXzNVZk9NS0JISjZrejJNbFRSVG83NjJ4b1dnWlp2WUx4Ymxid2hpTzdwQVFIc2FYWGZnZUxzM0xvVXB4amxaS1RJVnhJNGdHN05kckRPdy1IN0RWUXRQNFdIdWpnRTdJdl9TdXRIZ0Y1R1ktck9kMDBDWUt0QVBhQnRDbEV4SkJLTGRJaEM3SmFQUXFMcXBLaw?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,Lipstick Under My Burkha director Alankrita Shrivastava on Ratna Pathak’s Bua ji: ‘Elderly people believe they don’t have any sense of sexuality’ | Scene Stealer - The Indian Express,17-07-2022,The Indian Express,https://news.google.com/rss/articles/CBMijgJBVV95cUxOUFlsUFFwM0xKaTVReG5hZmFQOTNWRXFJb3Jta2ZpYVA2SFZtNGh6ZjF4U0JMeGk0dUMzYXNtcGRCTm5JNGI2cUJvRkZLU2NxU2ZnUEdmUU9QSFRSSXRnd3lla2FWT2syWUFhUkxITGFMQjIxcl9hN0VCNFR3UWZqampLMFBJdVVkenVac2ZQZzdldTN3Vmo2UEVLQTJLWnBkX2RCN0JfZFluWVJRUzcwVWRqS2ZOeENUa05rWWgydFpZU1lPZDQyQmdTdUlQeS0yZGN0eWt0MGFlT3ZBaEUzdWgtcnB0Y2JHQlNBdHJ5ci0tcVBKcHhUMFY3ZERva3lBMkJ3NkthX28xQ193OGfSAZQCQVVfeXFMUG5tWlJuZmJxNmdSNXJiemRldlBJbDF0ZjVVemc4N1ZzNWFLU0FQSU1kZVI4cjBZZ0IzbndBcFhiYUhYdUtPd19Hc0o0anJJcURDQlNnR25RUFJlTzdHV29lZjRZYUVVNHZJZTNiR3ZneVFmNVNUbWozSm1vTU1zclI1NjF0amFrZmFGNTBKcFVrUXVqWUJ1cTFMeFVlWU01YlZGMnkyUXVJZk9HT1V6Y1VfM3hsSW1ONGxDZnFaMHQwaHpJRWlXbWhiTXQxSnBjeXkxNUI1TVJLbXdMRUxfQnhjdmVRRTV1bkxoMGRkakRDeVgzc24xRzlMaVNtY082eDdXeXB5cVhnN2NJaUlmYl90TmFk?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,Exactly what in Lipstick Under My Burkha kept Pahlaj Nihalani's CBFC from giving it a certificate? - India Today,29-06-2017,India Today,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOdFdKRWh1WXlaS0s0Y01jb0ZDT3E0TXBaZGJubHdkb3hpZGhVNkI2dXlWXzhVajhWUEUwWDJjVkh0VHBMWmxQcGx6MXhCUDgySGpxT0RZQUxxMkRBWGZad1ZfTGctVmREeUlJTXNxTWpLQmhRWmdJSUVLYldEeUVjNHp1UkV4azd4ckhpX1h3ZGFaWHVTTGoxNGpBSHhkVGRLRHE1WXZXYkQ3Y1VLZGVjYmVMX1BHa3JTVWJ6Z1ZDVDhJZ9IBxwFBVV95cUxQY3FjaGF6S1RFSy1KOVZ1d1lxWGVWUFJGUUNHUUFSRXYyT2RSWmd0Q0FXYU9BaTVYVk8zSEsweFlRQVpqQkMzTHYteGdUUE5OZTZFTmxtVTdDVGZYTmJudzdFNklWQnRIUE9oeFdRYVNwbUdxYVd2eHVfNC13Qm1odnBqS2dqWEk1Z1MzdTVMQWpRcWJDOXh2b1RQMmJKTUViZzYxNUNOUmNUanBnZnRqck9fR3JwTFF4TFU3THViN2R1MkctTzBr?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,1,1
Lipstick Under My Burkha,"Lipstick Under My Burkha to arrive with a dash of red on July 21, release date announced with a bold poster. See photo - The Indian Express",19-06-2017,The Indian Express,https://news.google.com/rss/articles/CBMikAJBVV95cUxNWkJxQlozLUVGV24tZ0I3UHNCcTZGc3RqZWNCc0NTd0JaVGVoUHFxbjc0eGVuQV9Ta3lkaXlmcEtEVWIwMEJRNm1fWV9GZDVSUlFSUkVLMGNYTFJLYmE4UUg0YjZteTlBWWwyVkt6SFBUemhiN2g0QmJfRHNndnNyNGNwc2ZvbjB2R0JoelF2UFY2NmsySThoZTg4dmJTLVI0ZkEzQTFkVEtEOTRadW1ibktKbFZINVJtQzV2VU9uUW1jRHd1UElxNDFzU1pidEJJaWFWV1ZXYlo4eGo1cFZueloySTRwTm5BY2dXdTBiSUZ3eWQ5bnlJYmJOUTVtTk5NR0hUSkN2eUM1Q1pUb21LYdIBlwJBVV95cUxPOXFiZktPLTB5dkFYdEFYbzlDOGNPQ2x2VUkzcTZmYlVtcTNXaXE1SXlDUUVUejRaUjdIeWEyUVNWNUcyWkVLZnh6NjFNbkIyQ25hYTh0YmZZMkhnOC1DTWhuNnVGNG9SRjFjcklqVWtfRWtxajQyVmtBVjlBRWVCUmhReEVfaE5NeE03VXotdUZabDdULXhHbkNYdXJCYXlKWUhIeUhLQVd6dlhteXlIY0ptN3cxTXR3amw1RkQ4anB4MVhsczAteEhHUHRfQk95b3VZaFFEN0lYSkNZbmpja205WVF5OWkwSHVXZ3lvN19uSXBpUU5pT0tWazBRMWlrT0dBWU9uM25uY0dodmpCNTNTTWprUlU?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,Lipstick Under My Burkha to open IFFLA - kathmandupost.com,09-03-2017,kathmandupost.com,https://news.google.com/rss/articles/CBMimAFBVV95cUxQbWFMWnNZcm9FcWZiVWxCUVlwanBhQmszTUxWTmNHaG5zOWQwckh0UDlHRVltUG95aU1yaTlIU2l6ck94eDI1cUFERnVsV2x5enM4WngydC1hYnZKeE9QX0lYeHFoWktmMEwtZWFhUnVnNXFkeFhXQ2M2cVduLWdpd2w3WHRIMVBYa0R2Wmc3RkFoTzNwZ2lEVw?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
Lipstick Under My Burkha,'Lipstick Under My Burkha' fame director Alankrita Shrivastava to helm film on Pakistani social media star Qandeel Baloch - ANI News,17-05-2022,ANI News,https://news.google.com/rss/articles/CBMikwJBVV95cUxONmEyTVBKRnV6RDREY3VERVJNbmp0NmNnSzVoU0ljbDhOR0pjXzNGTDY5SEVCcFdfRjlnU0tPUGdGN1I0NGh4OE9qSWhtenhGaTVGM2dEbkNQVlVlLUZ6ZUMzeEJIRF96QVdkZ1VpSnFtUkpBb1hldFFOS1ZNRWl2Rmp3NmgyeWxiNWlmWVBkdnZaME9hSGtBUk4ybzlXZFdpSU5CRGJmSFVSbmlJZnU5VUpxcnJhckxIZWhoSEF3bmZIMU9ZZGMyZFdGcDdTMTN3WWcxbTdLWkpfV2R3amRfY3ZIbk9rXzdSRTl5RVVYRkNlWmFuUnBIOU1BbGFjV0lWcFJuYklzc0FaZ0ZnQk1xYVdnSdIBmwJBVV95cUxNTDdZelVvSmFlWnZUZ1pvbVE2VC02RU8weC1tYV9EMTZxc283dTNqU2U5Z2tlMW81azJtazBnNmsyVzMwaW5xS0xnd3U2VFFfbXIxQmlsWVA0V2JkREpiUkE2YmZCSzhsa2xPZnpRa05GVU5rRWhxOGNTRUJTT080Mm1uMHdPYjZuSHZTNGJoTFVEM3JhYWh3eVY5WTNsLU0yQUFHYVk1UVFmZDE4THg2dTNQLXFMSTFwTDlTZmtZSGVocmw4X01Fd0VzX1FxY0RSUVZEYVIwTnBVNmFxTUFXd3NDVVZTWVU3WGhyak40a0JYenVRWTVkc0ZZOXN1WWF3MXhaZ0hfR1Rzdy11LXJvMWNvOEw0R2l1SmlJ?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,"Lipstick Under My Burkha set to release in US, Konkona Sen Sharma is elated - India TV News",25-08-2017,India TV News,https://news.google.com/rss/articles/CBMizgFBVV95cUxNa1R3VWJHd1M0ZzBGNG1nM0xqczNVNnJ1dTVDMmlXaEdNVHBkTGJicFBpZTFGZVFEMVNKMm9GVTMyNnVRYzJjZm9FekMxYVZ2TTNEc0lHSzZXcktETmlCc01oRkxjalNiWDJ6a3N3dXdYUVU1bnZ4UjVESHdzZElQS0IzbU5tSEd6ak1lNGdtZ21FTXFJSHI2dUlIY2o2X2VEclF6RmIxVU1xU0pVREozWmhIYmNwaTI1MXdVbzkxdzRYN3JhV1F4WnZNS2dmUdIB0wFBVV95cUxQUnAwN28wUlpqS2lUSF9WU0tObFl3cHNmLWs2ZHNfYldRM292RzVYTTBNWUl2cWtRXzNGR1NENkVaTGV2VXBIelVScFJ0QWZjbW15enpUcDFLc0lXNXJaNm9WWHhGTncwWF9PLXpLNXhsQkY2dGpYRENWOHQyZGtRYUtOQ1dDZUF5RzdndXh2UmVuMGRPRkEtTmg1aG9NeHZuZDZVdWtMZzAyc0xFU2pKZHE0SkRpdkIwMXg2aDhSZXBVRl9jWDhTemdNTG1iTlNxVGRF?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,"Alankrita Shrivastava on how she tried to explore modernity, tradition, desire and ambition in Lipstick Under My Burkha - OTTPlay",17-07-2022,OTTPlay,https://news.google.com/rss/articles/CBMi8gFBVV95cUxQUUtvdUU4aV9jSUpLTnhZeXR6bDhVNi1HQzlGMW5FSTk4cjI1WldEa1l0TnNBbW9JOHB2MUp5bWkxcGJYVmxMaW5xeVlLY2pjN2dYajZ4RGVybUw5aE9UX3ZOcWZYT3FyclNubmxTQlBtM1RLclNaaWlsVEZqd3VjSlVneGdfZFI1dGxKd2l6SU1FbmVLaS1HMm9DMDU4eWxpWHZNM0gtMDZ0ZUthcHcweTU2ODZ0M2lkWHVhbXNkUnMzY0NYZXNOYmlxWEVCa0E5MHpLNEhnenlpZlR1VExobW9Kb2ZYTGZHSi1GNDdMVDJMZ9IB9wFBVV95cUxOWGkyeTZkdGpuQVFpaXFZNS1tekVwUk5INEdWOEZzTDduMHZ4T0c1bjJ1T3djTm5nNGVWdXJpSUFNYXBhZ1p6TWNtQzBwb0JvM2ZXVk1XUElMUTNzU0ZjZ1dHYUc1RVBMTmo3WnZiM05ISFRVTU05QXM1MThfQU04UVVTbUM4Ykd5NVIxekxMdGtZVjBtVWlUQ1B1Tmx0M1lZb2M5Nnp0SXFaTVlyTmJVM1JkcU1nNDlPX2RBdFFKZEpUbFQwYldfa0p1WnBvb1BkYVFCbjg3NmpJNVBoSnVEdS1SSlNXRWVaem5DZGFzU1lpb2ZHMFNn?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
Lipstick Under My Burkha,Aahana Kumra On 7 Years Of Lipstick Under My Burkha: Was Stumped About Why It Was Being Banned | EXCLUSIVE - Times Now,23-07-2024,Times Now,https://news.google.com/rss/articles/CBMiiwJBVV95cUxOMENHeG83T2FkMFVDUnFTYlFxUG92Y05DbHlFZGM3YVBpT3pwOGpvZnZCTDZmMWVGVS1xMUZWTGk1Mm5ZbDl1Q0ZqUHRtOU9CR3RPaU4yRlIxVGhDWnVrNnpMTWNRcVgyOVVKVHpHSTlWN0JFX2s4blltN2pudVFKakszbC1yenVPaUFtS0ZpMVZ3ZDQtSE9odlJZNnZVNU9uT2hCelNmQm9BTlZLT3VaczJQNXBfclhKSDg4cDBBdTl6MTZ4RTV4aDgtbmdtNFBnaS1WenVqRXk2cnhCaVJqNVlaR1BQLVhEWjJOMS1XNkZXd0d0bnZGRVdpU3VuVkJxMVpZQk5RTjJCeVnSAZACQVVfeXFMT1oxcXNIcllIbzVRbU9oWGFVMlZuU3Mtc3k2TXU1RDU0MEdlaVZWb19ZX202WUZvMHhtU1FlMndHREhqOXEyMzdXWVVYLUtoMFdZTXNGSzVrY3Z5d2dWVV9PbEZzVWo0UWxDazVtZW5FNVRVN09oZW5PSUMxLVJoMUdCcWw5R2pKZWVNN01nVGV3Y0FIVHlOM1VwV3dJc0Q2NFJvUEpLVmU3WUJ1enhOOXA1N1BtMzJ2aWpLQ3M5TjNPTUlycS1FS1M4V3Npa0JrUDVlSUhBbk1fNVI1WTBCcHNlbld0V2I5Z29RSmpYMUZ0QTVTRkcwT2hETjVDZ180WU02dEp2QWg4cTBJdGlOVGM?oc=5&hl=en-US&gl=US&ceid=US:en,Post,1,0,1
Lipstick Under My Burkha,Lipstick Under My Burkha – Is it revolutionary? - Media India Group,02-08-2017,Media India Group,https://news.google.com/rss/articles/CBMif0FVX3lxTE5MUjZfWkljZ0lDbWFyYjMzdGM1RHZJQkc3Qk11YVhfRTBvMXE5Ylh2bFl4a0xnY0FTUlVYTXZnOGJKRmVaUlZzdGcxeDdreC1RMnR6R1V3dzl1XzFYMFQ0X25MNTRrSW1fcUNCR3kxb2lyd2ZpMDRPbU1Xa1B1LUE?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
