Film,Title,Published Date,Source,URL,Phase,Protest_Score,Institution_Score,Total_Score
The Kerala Story,"ISIS Recruitment Tale ‘The Kerala Story’ Divides India: Banned in Some States, Subsidized in Others - Variety",09-05-2023,Variety,https://news.google.com/rss/articles/CBMijwFBVV95cUxNa2NISnFFdENhOUZaWWRRLU5mVl94X1BncklTUHhSSGtZc2hrMVM1WFFZX2pZTXJyOUNLTVZpSG5wOHR0bG5BWDlVc1dxV0ozUVBwYVJwbmgtM2dZMnBBVEJ0ZXFnTVo0U2s4VUZ5Vkd2NzZ2SlBqaVU5dHFZMENwekVVQ2NPc3lNWktqZkR2WQ?oc=5&hl=en-US&gl=US&ceid=US:en,Post,1,0,1
The Kerala Story,"The Kerala Story BO: Film earns ₹16 crore, shows highest growth so far | Bollywood - Hindustan Times",08-05-2023,Hindustan Times,https://news.google.com/rss/articles/CBMijgJBVV95cUxPOVNRSU9DWDVLem1Pa1NldjVNdDJ6blhMaWs4NkZLQmEyV3dLM0hoUl9pUVNjSmMtRk1RR2NON2NWTUt6cEE1eHdSczVDMkhHN013UUJWRHREQkxpb0NBd0MxU05VdkM4TUFXUk9odFA2M3JqOEs3U3gycEhWWnVscndHTm5ncnVqaTdoLUwzc3Z5OXo4X2FJZFExWnJBallIYTVuR3hDV29EcjI4QnM1MEVoYV9vcGxIZlVBOF9SQUVLN1RqaXZ2ZnpxYkMyMjhTeFpEUmNJVkZXSTBoUE5NU1RzQ0RjTTlraU9JR0JpUUdUZ05hbHAwZmVNYlVRZmlPZHZZdGxLcVJBMnlzN2fSAZMCQVVfeXFMT3FTRE1BUExvVk9vT25ZYXh4ckFHMWZjZ3RLcU9FM1A4NWc3YWhWamtucjZIMFd1VEVBbElpRHI4ellhLWg5NEdoalNVZGlPYVloMllEZXJjWEdjcTB3MEwwSHBsdUZ3T3RhN1RoQ3dlSndJb3NyZlZJblZ6ZnRZU3RKRWtER1E2NXd6RXVkM3FoYkxxUzA1VlRfREFYamxCUk9pTVdCSFhPOWFFMEtmV2xDWmRySFhVZ3pOamVDdGYyYV9ZMS1yc25qNW5zcXhkcDVpOVpoYkZhWXc5dzNfa1l4RDRVZklaM1RKWTFLVVhMLUk0RnA5b3VLWWVZTC1zSHJoOXlOU1pqX2pmMndLcndRM28?oc=5&hl=en-US&gl=US&ceid=US:en,Post,1,0,1
The Kerala Story,Review - The Kerala Story The Kerala Story Movie Review - Gulte,07-05-2023,Gulte,https://news.google.com/rss/articles/CBMic0FVX3lxTE9ZRm9yVkhSbzVtX0NCWThzMnhVRzg1SzNqeUl4WTFhQlQ5cHE2Zzl4ZG1YMzFManh2eXR5ekFsREZxd3BTRjNGMWQtaGI0b1hIb2Nkd1lqWTVDT1ZDaTV5eHZkWEpzS1pyU2pwelBZYVNQT3fSAXhBVV95cUxQVmwxcFlCeVM4bThwUGdRMnhLNHFZVlBxNlZVaEtDSlpkSjlab2t2a2hJQ0pkMmhlZHc5TkRFVExvc21LNGVtemwzUU1IV0pIcFlud3VhOVBWRC1PRjJRWXFnSFZpNldYdUJsc1h2dkkzME8tVjNoQXU?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,"'The Kerala Story' to be declared tax-free in UP, CM Yogi plans to watch film with his ministers - India Today",09-05-2023,India Today,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQM3Fpc002aGdqUUZlcExyWTFZeVhPZGUtVGRDSWZDNDJyQWV6eFAxM0ZfOWdQcmpIaERjVDNIYWxNY3Qtampab1NPRWFpMGJWWWxQTTh0eU9GWDB5eGE2aGJIYnNKdVdPVXZ5ZWVTWXNqMzZfaFJDVTI1VEtDZHplNEdRdTYwUmY1V09mMDY4Q1Q2NGxzc19yLVpyZW1QYndySjhibVpFUnJWSFY3UWVKbTNWWnRFOTJicHVwOFVsVWtyUdIBxwFBVV95cUxOb0pOLUtVYV9wU0ZRSEFmX2luS1QwNDhnY1FTQjRrc0t0WkhwajU2TWtKUXN0cDhlaTl5MzlpUEZUdzB2c3I4Z2V6cFF1OFEyMDQ3Y0xmdFc1TjJuOG5PWXhodmh2d3FVMUhDclpwZWpSekEyRC15RzF5ZnAzOXBhcUI4X29HTGF4Vk9WSXJHdzJHc0RvbU1peGttNUdycVZHdXpaeW5IZW9XMldISDc1Q2NuTzAxTUZ0QW0zNUhCeHZHaGFnV29B?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,Why Mamata banned The Kerala Story in Bengal - India Today,09-05-2023,India Today,https://news.google.com/rss/articles/CBMitgFBVV95cUxOcElGVjc5NFE0eWxrRWFzSDhjaHpTenZTbkRjNXh5ZXZuUFpYNWRBMm1tN0pvY1UzWGUxbndfck1xMkQ2LTJnZzU0NFdPRVdLREhDbVJfZ0hkQzR2dG13YmJmUkhHcXlNV3RRamJ4ZW9Pbm85bFhEXzVNWkMzWW90bmVkVnJxb2pLc053OEFMbDZCTGs1UTVnWWFJdnBVbVMtYjFnOFhVZFV1aVdRMGZYX2dwdWlVd9IBuwFBVV95cUxORVhJNUt4eVMzM09rT1llZ0dNR3lJRy1xOEU2YXAwZlJTX2tZd05tNmgtQ2x4ZUZXdVZxcmF6OE14Qzk1a2hQekExYlUxblVLRmNPVkZrUnJZMUxidGlzSFZrX2hyUVQ3ZzNhSjVWTVZESzItMVJET2FLb0dmb1JwWFhHVWxVN3BfRmRKLUF4aUFzQnlHbWhDVXk4VDRaZmdwVTJnRzREZTIyZDFjdVJvVzFVa3padUVfYWZF?oc=5&hl=en-US&gl=US&ceid=US:en,Post,1,0,1
The Kerala Story,Film Review: The Kerala Story tells a dangerous truth with a calculated balance - Organiser,07-05-2023,Organiser,https://news.google.com/rss/articles/CBMitAFBVV95cUxQb2Z2Q0FnS2lFdEJIeE10a3dKUF9nY2NoUm1ld0UyQU1VclRqZ013amhWMjNsLUhneE45RXkyRWhvbF9ITEgtVlNHYVdMRmFUZ1hXdElra2lrUlFaejVueTlvZFZUUVhIdmFBUVd1VjlzeDZGRWlkU0dkQzl3ODE4RE5iaTRMZk5pemwtRTQ3LXJjVk56RFcxSFZSMnVtcjh4LXRiTl9NbjIyRnlPRExFdUxYR0zSAboBQVVfeXFMT2RfQlhQY2J4dkMzSW1WdVYtbkpuTExrQ1pma1FWV1pXa1d6VTc5eHlhLUNxcjRPSHNDUlBPR2wyUEc4LWZJR2R0NFZCQjdWNk5aaXlWVTVxYk85VnBRbDlSdThzQTR4WTVfREdma2ZHSzdTQTBtallHS1h1VldLYlFUZEpHQXV5YVR3N28yQlhKQ2x6RjZjYkxValMwekp5UC1UNVRDeXJ4SV9zV25kZFRlNTBGdnVKT1Z3?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,Filmmaker Vivek Agnihotri warns The Kerala Story's team. See what he said - The Economic Times,06-05-2023,The Economic Times,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQVVJQWTlHWHRsbzRDRkZUOURIRXpXaER2Z3duTHVtU0t2ZHU2YUVvN2gyQUcwN1pDVjFXUlZ2d3gyS3h2eDFWYmVjbl9RQ1pVUy1OSmpNeF9RQXZuQ0NNekxqYzhBMzd1TnZLSzJnOFZ6OE1UbmhXQzg0aFdiX3FfWGI5X0VqbTFueFdQY3VLV0VEU3Qtd2NEeFZ5S1BrNVJ6a3VBSzhLcUxEYkJwWnBnV21JVGlrMUFvaVliTm94TVJxRTJGQUVTdl9xcmVtLXV6RVBveGVFVmlHUdIB3wFBVV95cUxQTkNiQl8tejI0b3VRRktVeTc5b0FfOTZhanRfZmszb3dRRzVsWVJlMzlGeVFGTVZwNk5EYS1pWmhuTVFpZTlwY1dFT2pIZUpyQS1CeWZiUHExMTJjOFhMeUNPM3lsTFlrMjBEUUJWU0FVcVNqaFVIV1J4UGhCQ1pibXNtaWlELTVUWTkwak5ZNlE2eTg0bERKeXRSaG1vRWxHSHlFSU95em9DbmhkT3ZKNC1nVzREWVpHUzBZZmVhUW9RcFI5UHhlSFlnQ0pYMVAyQnliTmU0RzVlODRfOTAw?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,'The Kerala Story' to be tax-free in Uttarakhand; CM Dhami says it depicts truth - Mint,09-05-2023,Mint,https://news.google.com/rss/articles/CBMixgFBVV95cUxQdHE0YV9LUUJCdGZuNldqUjA2ZTRWVUxSeDF3MjIyRzNTRmV5WkZXcW1sbEpKaXJ3cEZpQUFZUG9IU1FVMTRZV2tSTXU2bUZ5dXdpazlQZk95MTFwWkhteENJeHQxYk5uaUdETURGX0VZajJkMXd1TVNfVHFNV25CbjdXQkZGX0M5V0tBWUs3T0toWWZDaFVlWjNSblJYckNMQVA5NXdsOTc2TU42OEp1ZW02Si15ZHJBdDU4QVE0cUZ6TGRRUEHSAcsBQVVfeXFMTlJVWjhyendCb0NDd3hJOEpZV0tURXZTTnRjcDhsbFdjVkdEcThjZ2tuWDJpZGhHTGtRcEFvQVBzRk5uR0F0Y2lKTkxTeG44eklRczdudHJweEJLcU9CTHp5M1dQZ2JveUNiSGxXaU5QRGpXMVE2eWZTVENiWXY3MEVMcnBSNE1xQlF0MFB2X2xCS2Y1RmhKRlVBNTNHRVVSS3NjZ0dRYWZLZVZBSDZmZURQdEtRNnZscGVoend0a0x6Q1prbWV3eXNYMGM?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,Khushbu says demands for ban on The Kerala Story indicate ‘its must watch film' | Bollywood - Hindustan Times,09-05-2023,Hindustan Times,https://news.google.com/rss/articles/CBMi9AFBVV95cUxPdkpoYXNYZVg3RVhpMUlKQjkyRHdBVVdOb01IT0JBZkZHdW54QWRWUmcwVVNnLUx2MjVseEtMV21VY0R0bGFXblRoYUpmTnlNSlE3MEhQRDZIMjJ2Q056YnpOaldwdHhXeHdjeTh0UWV2YkVQQkZ1NUJRaW5KekVNemJmZmRtS2xPc2MzeVMtZHZGZjhMenBMUDVBdHdvVzNHeDJRU1JtTTNIaDAxdTBNdmtTSTZPVzlHdUhRSk5pNHBTWVFoaVVrdVhMRDlYT1NqZGZ2RTB3MHZIcDBnSHY4T2tqYno5MFNuemw3TDRlUEZoM3h50gH6AUFVX3lxTE9CWGNxcUdqN3JSenY0MEVMQzZVVzc5Y0NxSHgwbHFYcVk2TWI0YTN4UTJXbVpJRzVqUkpfYlVwRjZON0NRZEVMbGxscTlzdWVMaC1GeWw5dlNvNFpndUdFMWpJckhGNDkybVVfdEF6MEZTNzE4U1kwX3Nsc0xsSWQxdEFQemV2RVFMUUFoc3E2YVd1UlNuQVpOc2ljbHZGR2Ewa3Y0V2g5aFV6V2UydGNyUHBud1M1Z0l0Vzh3MWVYblVZMkw0TnJIM2E0cnpfQm9LZ0RZNmdEcFotczkzcEpUNEc5d2kybTRqWGtXaEF2bExRejFweU1hWkE?oc=5&hl=en-US&gl=US&ceid=US:en,Post,1,0,1
The Kerala Story,The Kerala Story not to be screened in Tamil Nadu multiplex theatres from today - India Today,07-05-2023,India Today,https://news.google.com/rss/articles/CBMivgFBVV95cUxQOGpYQmdUaVQtWGFpTnBqTzAxcGhhVkxCbFNwUGg1amRTMEFNVkNiRkRxWlR3Y0xwREcySVBqQkt4X2pHUExUVDVuMjRXcC1BQWVJZUUtWG9VVkFRWURhUTJZUlozaGhkZy14bVMyc1ZqVUVXcTlzMkozM3lKdUhLdS1jT3RDMlVXRjVodkJRbXB3YXJ2RWtfVEpQbDNWelliUWFVbG1xY2tZWS1aRTc2WkczWjNhdURuMGIzNU930gHDAUFVX3lxTE1fQzZBOWpFQk9XUjVmYzh0Nm5LVlFkRWNXT3ZObHBDbjk1NnpOcDc0a0I5cWxzb0sybGlUa1RDaXQ2ZlBobGN0dlZqaUg0dUdwN3Y5XzdmcjZPMW5ydlVfMlJWbGFzSWtGcWdCZEVDUERWc1JuN2gxeFFWRTZhMnlfQWRleDZSWTh4T3FGWG1QLXZlR05IOEVmbHl3eERoSTViUHhXYXJnYk1PVXotczlFZXRQSzlGZDBrS0NpV2RqTjAycw?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,Adah Sharma's The Kerala Story Is Strikingly Similar To Netflix's Swedish Web Show Caliphate - MensXP,10-05-2023,MensXP,https://news.google.com/rss/articles/CBMixgFBVV95cUxNTHRHVnhBbTI2RVctWFctTFNsWjJrUmx0T0xDT0xsamc5OGVvUjRlQ004T19yYkdYU3ZYa2ZaQlVIWkNjSXRBMmNCV1R3WjFsb3ZpOGFBNlRNbl9zTzBWWDVtWWhiT3VVei1vOUJUV2RlU0tLeEZja2o0MWxMMUZabTJzc3RqME5CWjBadV9nbG5qUXlROVh4cHMyVy1pUEM4SzJTUHhKOVprZDVGaGtUa1hsNVhJeXNnWGM1c3hyYVF5VklaSkHSAcsBQVVfeXFMTjItN2xFcWtScmh4NEt4VHY2YkVxZ2UxWnF3YUdTaG5JamhZTUMycUVUOHNqaU9tYnl2VzlqQnVOZ204Q1E5MWRuOVVhdENfQ2VhSElyYmYzV1BYOFBrZlJFS1BNOVEwX3lMUDZqOHBQdV80eWktMzhRdkJLVFdwaXg4YWFTRkx4RGs5dFh4dnJpdVRZWnV1ekVkOTdDMzdvODVPY2dncVRDOWFfYnJ1dE5zUkhWazBmSFdiaEFRSEZ5cFcxVlBvNVZsSWs?oc=5&hl=en-US&gl=US&ceid=US:en,Post,0,0,0
The Kerala Story,Tamil Nadu: NTK protests release of ‘The Kerala Story’ - ThePrint,06-05-2023,ThePrint,https://news.google.com/rss/articles/CBMijwFBVV95cUxNZ0stSC03SVZQVjdwbHBHQldtUDE5MTNZS2Z4TmdqRlJDX3hWSXRjMV9aQWF4TUVTaklDV3hSck5KZVdtaEFzY0ZNR3YwaDRTc0U4LWhZb0ZrZ3BtaW1UeDNJbWRIczUwSkxPNTVTb3Z4Q3g1R1d6QVltLUpORWhGdGNqaXBoRmdsRmZLQTdITdIBlAFBVV95cUxPeFIyME9mWGwtLTNVZUZTTkE0ZGFQNHZzM3BlUXpTc05Jc1N6bDVzb3ZhdTZVVUpGbTQ4Tk9UX2V2N0lrWFhGenQ3S19OU0ExaDB5YmdLRnVlNkpJamh2WHdFSGJwV1BUcDJ2T3pqQzBIZE1WS2NkeEFRZ3ppRmhta1d2QU9DQXRfMzlhMTBxMDhQcEd1?oc=5&hl=en-US&gl=US&ceid=US:en,Post,1,0,1
The Kerala Story,'The Kerala Story' Controversy Explained In 10 Points - NDTV,03-05-2023,NDTV,https://news.google.com/rss/articles/CBMivAFBVV95cUxOcEFDdkh5eTZiZ0llemVKd2thelZkbEYwV0ZFN2s0aTRkc0EteVRMaUJBWVBid0NhTmtDWUZIejMwY0luWHlnazVGcTJ6NzgwR1o5ZEdkUEZPcTd5S3NjT3RqNWtaN2dZMUpZWnItT285TFJmWnhsV09CS0lhdGNqc2FzS0k2VWlaU3dpZ2ZjQjhjaG12ZEVoQUlIQWxFMnY3dURZaDA5blBtcXlwbGotWklmWlNSaEJ1QUh5MdIBxAFBVV95cUxNU08xYS1pUWRqVjFSV2JIaWVuZ0NwdWU5YmZJdGZOeFMtWnctSHM5MGxhcGNSUkxZVWNHSkp3QjVVenV2NGRaUDJ3WEp5d1U0ckhFVTc1OV9yTG5WSmRBVTh3Z1ZNcmlaQV9XZHN2UVo4WG52V0xWYi1UdHUtRmZlZjdWeTk1SXV2aF9ha3lyLXROQWhkT1dDaWxHNFBGcUpQX21oY3hyRTJLNGtzcXhQa3VOcVJiRnFHNi05cEI0cXpqNHZS?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,1,0,1
The Kerala Story,Vipul Amrutlal Shah's 'The Kerala Story' receives A certificate after 10 changes suggested by CBFC commit - Times of India,01-05-2023,Times of India,https://news.google.com/rss/articles/CBMiqAJBVV95cUxNa2dsNWRmcWFrUlZnc1BPaTV6eVM2Vlc4M0NSLTdOOHRMbk1sc1RWTTZfYTNHZ1psSlA2VTBJWlRKZDhXdS1BdGU3YVJOMWI3MXJtaGY0VHB5bGVUYnJReVUwLWFKcXhmc09YVXlvVUFSaVl2eHZhZEhkVEJYZllsckpVRDZWUVRlUC1VODQ5cmc3SC1qQkxhRnljRnZfVjREb3dxRUlYRi1iZDNzRTJ5d1d2NFU1THZLRmQyaUdxc1RucnhFX09QeDJWNlVucTJkeTB6WGxHYm96SHUyWkhuNzlXZmM3S000eTZiNkNYUkE5aFZQNmdWeEQ5dUtGY3NwQkFJaW9xUlFFOGtBQjcxbkNzb0pJRzRVWUJwb29KS0tKSFhScDQ3R9IBrgJBVV95cUxNNmxySTVGVXYxVVhGcGhPMHg2dWhPd0pOOE1jM1lrbVpOWGZsWlpPYjVNVXFqUWZqY0FTZDVHQXVsREFhTWxSWGhtTzZfbTFYeTA1WmJYdEhNbThkQVBzaGNkdkV3VkRJbXVBVnNNSTdta2RsRkp2d1p1cTJscW5BeDRSQ0J5c25PSjY4eGwzZTNyUmpQUDFoejNMYVVLeFJoMnM0MERZbmU2SHVQcnpjaGxBNUIyb0RPSG96Wk5OWW9rb1NGSVhNYmUwSE9lazFyUW5LREZxNnpXeVhHcV9wYUxBMW9CRlMtZW91VUNPcEVyQ3pZZjRqV2hNdEpLNTBQLUh1dlJscVIwVHRoQmJ0LXhtVTNPYWdoX3p4YV9CZ2c3NjYyUUtwVE9teUhYdw?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
The Kerala Story,"Movie 'The Kerala Story' an attempt to destroy state's communal harmony: Ruling CPI(M), opposition Congress - The Hindu",29-04-2023,The Hindu,https://news.google.com/rss/articles/CBMi-gFBVV95cUxPSUhoWVJGMEx4N3JlQjM1dk1RNHdvRl9RTjBPSlRGS0pyajl2Z3ZRMk9RbjZ4dUxLQXVGNkVfYk1XeFh6MVdZdU9xWHpKYk5TMVlpdngybDVQbkhrVmZYZ3BDOVg5eHVpOHdOVUtiT2JrQ2V1ODAxMGRoZUFHcEJPbHZ2QUljbV9kbjlQS2J2UVd1Y0pveFRPYW5WLWtlYlJYUllMS3ViYU5MMUs1eE5rM0NpYVRmVEp2bzlFWGFRMXphdXd2VzFjZDdSVUp2bS02dFBuOVJxSDdpeU9EcmNZZkt1ZllmcmFpNmdCVFBjY05adERYSWs2cFhn0gGAAkFVX3lxTE5YT1RaNzRLNU41d0VKSTVUaTgzS3lVOWtHbnp0eldRMDdYMVFxM04xaFB5d20wWGNXck1mOFBsVXZvYjdzNEU1MEZoSzktT1hjNS1SZzNOdkg1T2xpX2lHOVRyYVAwX1ZUQkRzRGlwMEh6RExlTDIwM0xOVkdMemZHaFdIWnpiX3dndFFsX2lnWS1PR09xX3k2ek9VblF4M2RZYXJVdTJldVRNUWk4YVNpdV8zMHhvUTVnS1Z4ZWh5UDNSOVhKanNVeFZIaGRjblkwbGZuWkNhazVieEJrT3RkXy1SSHVtQkVsdHBCNGJ2SUtYbm5lTDZPT2NuVHNkb0Q?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
The Kerala Story,"'32,000 an Arbitrary Number': Director Sudipto Sen on 'The Kerala Story' Row - The Quint",03-05-2023,The Quint,https://news.google.com/rss/articles/CBMimAFBVV95cUxPR2xwOGU1VElXdG15b3F3LXBCMjRFOHBsWWVGVEpJWmthZUJIZkR5Z2Z5bTc3dXRFQTlWbW45WUw3aVQzaXFrMVBoWjJUQVJLSWtYSFlMcVZ2SjYyQS1ITUFfVkFSVHZvYnZUSzh5bHJlckY5R3BHelRZV2FRb3BZdXh4TmZUbVE2bEtEWlhUQkJoczNDekFiR9IBpgFBVV95cUxNX0FvMVByNnVVT1lOSzRZakU2NFUxdzBXQXpVQWJxV3VscFRDd1lVLUE4QXdTZEo3ZUxuOXJ1Q1N4RDNCcHNUTXgzNlk5d3ZrTVVFRGN2V3NrM2hTdXY5dW1ldmY3TzRTZjZNbkJjWVc1ZTVfUGZLNDdhSXV5Vnc2UGpaYXpEbDdNMnpOaFo4LXJYbFRpZW5lZWNjeGRyV2FXazIxUG5R?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,1,0,1
The Kerala Story,The Kerala Story: Why an Indian state is on high alert over release of this film - Entertainment News - WION,03-05-2023,WION,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQYWhEVklCQ1lpd3d0c2YtbjdHQTlLRVdnd2hvQy1MZ3hlTnpSM3BvbXA3LVVaOGhObkpPcUVpWXJmS1JUdGF3ZlB5SkJkR1hKTVhMQ2EtdU9Ic0R1T3pTcTI1a1dIdk5tUUoyMERrSFc4d0FGSWZSeDJOanRPRHo0VTZBMnRPanZhYlBLakZoUHpNam9kTEZzMlcwb0xIMnM2Y3hGTnFXUlltVHo2UUszanQxMTZEQ19jYlloRGVvSkJ4S1JCbjJQTEg4N1hTLXVDdHhKVkxB0gHbAUFVX3lxTE5tUjlaRG1qX0JKaHFqNXRrU0N5MEkxWm1UMV9WRUpCX01zaDYtSnhmclJLUmo3WGloTWMyUFdoNW8teEpkZ3VMd3N3WE1BcC1yTjc5Q3Uxb3JLYmE4VTdHR2ZMLUg1eVhPNGp1TDFTdVQ5UGVJVkxQdTEyczJZMkhzYkN0RGItSzA0ZVNPd0lWTFgtQVJ0Z2RRUFBwOVR0YWZYVmFnOHMweUlkMjAwejhDaGZEUTFleUswYlZNZDg0cjdwMVVTTklUR2dMUk54YkNLckh2TGFwb0RpUQ?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
The Kerala Story,The Kerala Story controversy: Questioning the number & facts and what's the defence - India Today,02-05-2023,India Today,https://news.google.com/rss/articles/CBMi9wFBVV95cUxQSkdtSVpPNVhlbTFWSUN3MVhFUjItREtCa0p1YWx3ZEhoT2RtbFhGQlJaaVB3ZERUc1lCb2Fudmd1WlBTR3hKSGJKVkx1b01JY2k1aF9tYzduZkpWZlpFQURsU3dXRWc5OHdTbWVuQ0NhSkRiMGQ5VFlJaXFBODJNMVRYQ3pxWFRJTURydWp6VjZGVEIwNmFlaU84R2RyVmxjdW5sNXllQlFiYXFpYzk1UVZPYk0zT0N2RlJaNnBvbUhSTWxXX1QzWHg4S2xLR0tXQURydWFydHFmVWoxVlQ0bVZrUVVHOVBKYkdhcmxrR3FGb2pSYS1J0gH8AUFVX3lxTE1lXzlSdXZySFFTYlBVbW1kRjVtV3hlcjROZlp0SDJUNXpJRkdvSkNLVVlicGVkYldzNk5NXzkyVTBSSnZ0em9Kd01lbW9EZ2RtNWJHRUxCYm9GRk5kTjFqQXFOY0c5SjhyeGVnbnFveFJ4MHJDRUt1WFB2aWVFZFdhOTNfc24zSUxUWWZLTUJZZW1nWklSR1V6MUs4U0JkZnlaUi1Ha1VwelB2eTRvNnEyZGVmb043MHJhTzRyd2NLM0tRazNSNFRwSEZ6YjNuZV84S1RrMVpvS0Q0c053NktaQUlrMEhkb21YYnAxSlZyVFo1anQ2S0QwSUc4NQ?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,1,0,1
The Kerala Story,"BREAKING| Supreme Court Refuses To Entertain Pleas Against ""The Kerala Story"" Movie; Allows Petitioners... - Live Law",02-05-2023,Live Law,https://news.google.com/rss/articles/CBMiogFBVV95cUxNb3Q5MTZzOEdCWlJ3U2hoSzI3aGRLMF96ZUdURWxmZi05Qld1TGNGOFYyekVlUTV4VUFUTFV3aUdXaEs2VEoyQWp3ZGpyX2RnQ0VocHozV2NQaW85Qno2Z3NTZXJsYTlMTEN5M29WYlZrdWxiYW9iZHJGR292VXJrdUlNdnUyWkVKdmhiVE94Q1lYeE9oSVJzZWx2Y3FDY3pEVmfSAacBQVVfeXFMTjBDOVdJOE8xOXJzRjFvRHRHbTlzWDcyeXRSTDk3UG5qeF9YZEplZ1dvN2JlbU52MTFDdTZjN1VRdUhqdnY0WmRmOXNKWTJjT29uQ3hidDRxdTAxOE44aFFXRTJsSU9PajFBSklJNGlEYTZUUnJGRlJlTUFFVU5hM3lfcVp3MUNZUFlFRlVlTmlLdC1hYkphdDFzZWRpaGFHQ3BlaFNLV00?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,3,3
The Kerala Story,"Is ‘The Kerala Story’ about ‘three young girls’ from Kerala or ‘32,000’? Is the film based on a true story? - Firstpost",03-05-2023,Firstpost,https://news.google.com/rss/articles/CBMixgFBVV95cUxOYTBwQVB0Z3BfVFQ3NUJZMjlGR0FwT0xSQnlhNWh6dUF4MlZqUGxxVVhFeExUZ2hybDV6bzFoOUVmZWVqQ05iTVA1MC1Ed2Y0TUNmc0xFYW80Z0d1cFNScXgtZ3RYUmZTT1dPQzh4SEI3cGJXUUpUaEdDaXctalI2bjNsOGppeUFXSXpZU1dhc3Y2RUwzTExZVTBzdHJJYXg5VFBpbHNrdUJqWWdES3YxbXkwWXJMQWxxVXVaT3FWdlZsdUtaTkHSAcsBQVVfeXFMTmR2Z0N5M25MLWNxbVhPNlpVU2JqWnNmaWJhRlhMaUNPQTYzWk9xOEItaC1XaEVBaDNvVzRCWDltOTRuNHBJY1RDUHNTcDlhY3NEMXI4VGdEUE5oRWJLMTFnZnd0a25hS24xczJEUW8zdEVRY1o1M3hSTzJzRDlZZnZrSzJ4MzdhVGttZlZaX3lDMURicUMxVXdkTC1EZWM2ZDJVbFRCMzdXQlI2SzFwaW9fZUZKYXlYX1ZXNWxrbG1mbDVSSXdBUmNFWDA?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,0,0
The Kerala Story,"After Supreme Court, plea in Kerala High Court against movie The Kerala Story; HC says such petitions give unnecessary publicity to films - Bar and Bench",02-05-2023,Bar and Bench,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNbDEwb096NDdzVlVvOWNGYTFZNE5HOTJkSkNsZHlTZmdfUmg0QzR5bXY3NXhKTTM2ZXdPa08tcnFwNE01OVNaQnJaVnRCN2xmWTNaZ2N6bDZmNEhMYUYwVWFweEVNUHIyVzNhTHJCR05abFRwZ0dPZUQzTDBrRTA4X01JamgxX3ZlSGhSemo5UUxLQUUzN1p1MUFIMnN3c18xS0tGS2VXcmR4WEJ4SU92Ymx4bXY3M2lXOEtYdkNDZjc?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,0,4,4
The Kerala Story,"Tharoor clarifies stance on ‘The Kerala Story’ film: ‘Not calling for ban, but…’ | India News - Hindustan Times",01-05-2023,Hindustan Times,https://news.google.com/rss/articles/CBMi0AFBVV95cUxORVUzbVZoU0toemZYdTF0U3VrVVRqeFRZRTU2SmpJZGJHRTJyRjRmWDRoVWtFWjRiRk56U0ZtUzMyTVltbDJZamdqWFRHcnZhWURYbHdvUXFBc2x1akZuSWZpZ0lHSDFIb19Da25mREdmNWdxOGlaaXA0Tm9EMFJIMHBMTUR6eFlqTGh0Umk4ZVlCalhCTmZBd0xNckhGbFdfd0Mxc3pwaVNWTk81YnNuNmtPQ05mTURadk9vNS1lRzJGeXVMUW4zSm01MlNFZnhC0gHWAUFVX3lxTFBtcF9CcWdyakpMYXNia3dIUDE5QTJGc1RhclRRSTJhNGhiS1NoazhxSk5LNl9ydUFCejlLcmhGNjdEZ2FsaWp3NXJ6UWpUNDY4Vl8tM0dmUjd6cVhlbC1qZlpDUjBvVU0yOW5HeG14aDZOSDBmZ1N5aU8wVjZ3YlR3cjgyeDFxN1pyZmhSU09EcFlHbzBnTDh5ejhXQzc0cnprUWRPY1pHVkJBT0ZMSzEycmljTzBCeXNhTGg5WGdUcFRwWHEtazR3dndCSkpmVGlXZEV2S1E?oc=5&hl=en-US&gl=US&ceid=US:en,Pre,1,0,1
